name,beds_total,beds_occupied,beds_vacant,type,last_updated_at,icu_beds_without_ventilator_total,icu_beds_without_ventilator_occupied,icu_beds_without_ventilator_vacant,ventilators_total,ventilators_occupied,ventilators_vacant,covid_icu_beds_total,covid_icu_beds_occupied,covid_icu_beds_vacant,oxygen_left_for_days,oxygen_left_for_hours,noncovid_icu_beds_total,noncovid_icu_beds_occupied,noncovid_icu_beds_vacant
Aashlok Hospital,22,0,22,Private,2021-10-03-11-53,3,0,3,2,0,2,5,0,5,2,5,,,
AASTHA HOSPITAL,12,0,12,Private,2021-10-03-17-19,1,0,1,1,0,1,2,0,2,,,10,2,8
Ace Hospital,30,0,30,Private,2021-09-29-09-01,4,0,4,,,,4,0,4,,,,,
Acharyashree Bhikshu Govt. Hospital,25,0,25,Delhi Government,2021-10-03-10-31,,,,5,0,5,5,0,5,12,0,,,
Adarsh Multispeciality Hospital & Trauma Centre,10,0,10,Private,2021-10-03-09-24,,,,,,,,,,6,0,,,
AIIMS Jhajjar,400,0,400,Central Government,2021-10-03-17-05,,,,100,0,100,100,0,100,0,23,,,
"AIIMS, Trauma Delhi",94,5,89,Central Government,2021-10-03-16-48,,,,32,5,27,32,5,27,,,,,
"Akash Healthcare, Dwarka",60,0,60,Private,2021-10-03-17-02,30,0,30,10,0,10,40,0,40,0,16,28,0,28
All India Institute of Ayurveda,21,0,21, ,2021-10-03-09-58,,,,,,,,,,7,0,,,
Alshifa Hospital,18,0,18,Private,2021-10-03-09-25,4,0,4,2,0,2,6,0,6,15,0,11,8,3
Ambedkar Nagar hospital,200,0,200,Delhi Government,2021-10-03-16-34,,,,,,,,,,1,0,,,
Angel Agasta Multispeciality Hospital,10,0,10,Private,2021-10-03-09-06,1,0,1,,,,1,0,1,0,3,,,
"Ansari Hospital, Sagarpur",20,0,20,Private,2021-10-03-13-34,,,,,,,,,,1,23,5,4,1
"Apex City Hospital, West Vinod Nagar",28,0,28,Private,2021-10-03-10-04,4,0,4,,,,4,0,4,1,0,,,
Ardent Ganpati,31,0,31,Private,2021-08-03-09-28,7,0,7,,,,7,0,7,,,,,
ARK Hospital,30,0,30,Private,2021-10-03-08-57,5,0,5,,,,5,0,5,0,6,,,
Arya Hospital,24,0,24,Private,2021-10-03-10-18,10,0,10,2,0,2,12,0,12,4,0,14,0,14
Ashray Medical Centre,12,0,12,Private,2021-10-03-02-13,,,,,,,,,,1,23,,,
Asian Multispeciality Hospital,15,0,15,Private,2021-10-03-10-05,,,,,,,,,,4,0,,,
Astha Hospital,10,0,10,Private,2021-10-03-10-34,,,,,,,,,,,,,,
"Ayushman Hospital, Dwarka",50,0,50,Private,2021-10-03-07-19,18,0,18,2,0,2,20,0,20,0,23,20,20,0
"B.M. Gupta Hospital, Uttam Nagar",30,0,30,Private,2021-10-03-17-01,7,0,7,1,0,1,8,0,8,0,23,,,
Balak Ram Hospital,25,0,25,Delhi Government,2021-10-03-08-48,,,,,,,,,,,,,,
Bara Hindurao Hospital,250,1,249,Central Government,2021-10-03-09-09,,,,14,0,14,14,0,14,7,12,8,5,3
Base Hospital Delhi Cantt,500,5,495,Central Government,2021-10-03-08-21,,,,50,1,49,50,1,49,2,12,,,
